company,reg_no,sic_div,ebitda_growth_raw,y_growth,margin_2022,y_margin_pp,log_turnover,firm_age,log_employees,rev_per_emp,rev_cagr_pre,ebitda_cagr_pre,margin_trend_pre
HAYFIN CAPITAL MANAGEMENT (UK) LIMITED,06810161,82,-0.34199641167608874,-0.34199641167608874,0.2975469685502021,-11.62383022962396,11.779643790587366,13.0,5.123963979403259,777.1860833333334,0.24483737755123336,0.16108970568394,-0.06914049820049234
CVC ADVISERS LIMITED,04726084,66,0.9559033337444162,0.9559033337444162,0.09973575867416597,4.534217720714777,11.496540430445306,19.0,5.2832037287379885,499.3647055837563,0.07603060077738455,0.07629567016549332,7.367042420593217e-05
FR AVIATION LIMITED,00845310,51,0.29711500311738365,0.29711500311738365,0.2806713331212218,-10.691443333609266,11.04866531035156,57.0,6.102558594613569,140.62639821029083,-0.042462465978388875,-0.04444299262873308,-0.0017488124115370707
QAHE LIMITED,11325201,85,0.6244131455399061,0.6244131455399061,0.21779141104294478,4.472755709059087,11.49067985602291,4.0,6.194405391104672,199.59183673469389,0.2757707749637779,0.17890483912171629,-0.05821708152605734
M GROUP TRANSPORT (RAIL & AVIATION) LIMITED,01450372,42,-0.9890211368766674,-0.9890211368766674,0.060665666569146785,-5.9854390591255955,11.986989589236739,43.0,6.361302477572996,277.4628670120898,0.04978413642730506,0.4212229421034588,0.03621693329438479
AVANTUS AEROSPACE GROUP LIMITED,09358906,70,0.13476627836236932,0.13476627836236932,0.08465375651452611,0.3959142895229667,11.573935179687696,8.0,6.320768294250582,191.17072661870503,0.022734697558917327,-0.206125154752397,-0.09634645484025806
NODE 4 LIMITED,04759927,62,0.16568080357142856,0.16568080357142856,0.27123569655506446,-6.965112155313441,11.098439793640981,19.0,5.752572638825633,209.73968253968255,0.1320594216126525,0.136735417348689,0.0033334589126041703
BEST PRACTICE IFA GROUP LIMITED,04490633,64,-2.309090909090909,-1.3538505560127176,0.005069324660618589,-0.9725859053375092,11.23779100757295,20.0,,,0.12389142839914391,,0.010789164654637057
FLEXERA SOFTWARE HOLDINGS LIMITED,09763701,64,0.3771003877638949,0.3771003877638949,0.10310400355377866,0.07268135301874562,11.408064824354053,7.0,5.501258210544727,367.53061224489795,-0.0035944167167877294,-0.07884947573212453,-0.02739048684974571
WAREHOUSE EXPRESS LIMITED,03366976,47,-0.28900457485407793,-0.28900457485407793,0.04841851192703997,-1.175596678012948,11.782349366838313,25.0,5.53338948872752,517.4743083003953,0.22510235219064634,0.4559286900074837,0.01957100764345243
SOPP AND SOPP LIMITED,04821560,52,0.9192142850099372,0.9192142850099372,0.023943630591896217,0.17705155226628194,10.749127983002035,19.0,4.727387818712341,412.29543362831856,0.09090284607623689,0.12948627846254346,0.0023708885667699173
COTTON TRADERS LIMITED,02125768,47,-0.056018672890963656,-0.056018672890963656,0.10764150604788054,-0.2668157264566526,11.621277501564009,35.0,6.717804695023691,134.75695284159613,0.07605670893139971,0.2581754243913914,0.04030328324925794
ALUMINIUM INVESTMENT COMPANY LIMITED,07962252,82,-1.2802202453900648,-1.2802202453900648,0.0634746228271495,-9.803939930366559,12.29523884879652,10.0,6.0473721790462776,516.9089101654847,0.03416810891549682,0.4119237084026395,0.03853212977174366
SCHRODER INVESTMENT MANAGEMENT NORTH AMERICA LIMITED,02334190,66,-0.005010818813346999,-0.005010818813346999,0.07703645216475852,0.6798238912512938,11.643822139771995,33.0,,,0.1218525785825908,0.05424956251191193,-0.015790342994474002
CVC CREDIT PARTNERS INVESTMENT MANAGEMENT LIMITED,07441828,66,0.5372097868541353,0.5372097868541353,0.3583074245673202,1.154397098604365,11.171129450156759,12.0,4.584967478670572,724.9929795918368,-0.10609721439726683,0.05866322531200696,0.14260590858078254
JENSTEN HOLDINGS LIMITED,11343676,64,0.7230446330576594,0.7230446330576594,0.16947726911530095,-2.1907706882078823,10.50458013313613,4.0,6.018593214496234,88.76451094890511,0.5825318688959835,0.4105637397183095,-0.06984918389936498
ENVIRONMENTAL RESOURCES MANAGEMENT LIMITED,01014622,70,-0.15953338899070585,-0.15953338899070585,0.09469149715502838,-2.961044388983394,11.169749329348798,51.0,5.902633333401366,193.8560737704918,0.07277464814290147,0.024520656780331107,-0.014019713074719303
BMC SOFTWARE LIMITED,01927903,62,0.30180627004989224,0.30180627004989224,0.06153307398572754,1.0846656006235627,11.32360347421583,37.0,5.918893854273146,222.45161559139785,0.06723492371775674,0.04043880970292024,-0.004877780196837871
BPP PROFESSIONAL EDUCATION LIMITED,04546335,85,0.1069723018147087,0.1069723018147087,0.2120093457943925,-1.4848916587378636,11.069758489678053,20.0,5.908082938168931,174.45652173913044,0.08442999347788316,0.25995190686752623,0.076833945532186
ACTIS UK ADVISERS LIMITED,08494131,66,-0.5183425889650222,-0.5183425889650222,0.05909863375120383,-2.8136635092043214,11.43650324624323,9.0,2.1972245773362196,10293.610777777778,0.16048240162172966,-0.040391202556493644,-0.04542402663384433
"CVC SECONDARY PARTNERS, LLP",OC401408,,-0.10863205063063829,-0.10863205063063829,0.4789591784781813,-8.946774748852821,11.2015698251917,7.0,3.58351893845611,2034.5926111111112,0.34223952231486554,0.3261972424599471,-0.017592216193727417
COMMIFY UK LIMITED,04217280,61,1.326105227769373,1.326105227769373,0.1042111901341835,6.9069216582654915,10.952314181693703,21.0,5.087596335232384,352.38271604938274,0.1448278956758573,-0.1535975774138576,-0.15366085948995567
FUNERAL PARTNERS LIMITED,06276941,96,0.1201649690682997,0.1201649690682997,0.252835971814074,-2.666607312748953,11.055545816909865,15.0,6.795705775173514,70.79865771812081,0.12492745453118403,0.2801579972196875,0.08127373889607664
APEM GROUP LIMITED,11768489,64,0.932400658556882,0.932400658556882,0.18051793894013074,-2.0491563116815352,10.495906776105112,3.0,6.150602768446279,77.11547761194029,0.5366884432039594,0.3733433399678008,-0.07237719007133903
AUTOVISTA LIMITED,05763646,63,0.22689141890461756,0.22689141890461756,0.32081898904791367,1.0849707393869645,11.101255903989651,16.0,4.770684624465665,561.4772627118643,0.13516197561092858,0.5692923317036598,0.1993901022196362
DYNATRACE LIMITED,01522537,62,1.089143469615061,1.089143469615061,0.05955017228338516,3.988635835700932,10.918924008193317,42.0,5.111987788356544,332.59855421686746,0.29727678512109335,0.30498901612123697,0.0010495625502659409
STERLING PHARMA SOLUTIONS LIMITED,05712796,21,-0.6441027670218479,-0.6441027670218479,0.2983900213370666,-18.934005164796986,11.683284083641695,16.0,6.327936783729195,211.7375,0.28072535730605597,0.5190892022438203,0.11957562122367987
SINGLETON BIRCH LIMITED,00009433,81,0.35474788840542615,0.35474788840542615,0.18265260008415016,2.3914245670425687,11.069306674229184,94.94999999999987,5.075173815233827,401.06875,0.09844248086337415,0.06486171252592121,-0.017830691253782005
CHAUVET EUROPE LIMITED,07106471,27,0.18759538287169547,0.18759538287169547,0.17566916220369913,-1.269570313718296,10.982728811756306,13.0,4.5217885770490405,639.6622065217391,0.159806660435861,0.2962559373725089,0.049840363760227296
CSL (DUALCOM) LIMITED,03155883,32,0.40185922974767596,0.40185922974767596,0.3920751867954492,1.5886165861555612,10.556099155887797,26.0,4.983606621708336,263.0890410958904,0.1316970482440245,0.1575857417870039,0.025721639625778836
INTEC MICROSYSTEMS LTD,04933374,62,-1.5354046772181542,-1.3538505560127176,0.028823355845627875,-4.491577168876677,11.22276933455943,19.0,4.174387269895637,1150.9950000000001,0.08234844376575134,0.2258525038771364,0.008983834995117193
INSTRUCTURE GLOBAL LIMITED,08938689,63,1.1184496710481882,1.1184496710481882,0.008416937393691008,0.7165302131247563,11.027795251637748,8.0,3.871201010907891,1282.5354791666666,0.25448824817075955,-0.009919043048810527,-0.008704560877791005
JANE'S GROUP UK LIMITED,12199785,74,0.049004760487493935,0.049004760487493935,0.4386046920072356,5.2102927682533995,11.2169850662179,3.0,5.278114659230517,379.50600000000003,0.8741008378908848,0.7470896144166312,-0.10278077280554665
FOREST HOLIDAYS LIMITED,08159308,79,-0.5533515041389057,-0.5533515041389057,0.5232870198483934,-37.77798440984033,10.533934521232142,10.0,6.692083742506628,47.53306322100134,0.006963223239847771,0.25524995702791053,0.25511160076954525
INDURENT MANAGEMENT LIMITED,02120839,68,-2.2886473429951693,-1.3538505560127176,0.07483731019522777,-10.625755225182543,9.311451873344595,35.0,3.828641396489095,240.52173913043478,0.27484378193366465,0.3602272769724173,0.013226823303841999
SIRIUS ACQUISITION COMPANY LIMITED,09947044,82,5.9440988653813465,4.030904718277599,0.009738537000449915,6.112310625056132,11.11350334119732,6.0,6.118097198041348,147.73293392070482,0.03664966445709905,-0.26039815594739535,-0.017077574149278844
JMC AVIATION LIMITED,06583787,82,3.7718215895922573,3.7718215895922573,0.022546537689546772,2.5839595363546013,10.252777504424566,14.0,3.784189633918261,644.5728636363636,-0.025620689812310138,-0.18594957636156995,-0.01611775776731754
ASPEN PUMPS LIMITED,08291827,32,0.21341175460438758,0.21341175460438758,0.4563496728184632,-0.8120293050951299,10.840404102203939,10.0,5.1298987149230735,302.02366863905326,-0.06314441438525353,0.050441654068170694,0.13260704305398857
VITRUVIAN PARTNERS LIMITED,05946871,66,0.4441866081428239,0.4441866081428239,0.09420379393359088,-0.24699713866451894,10.467786500197624,16.0,4.430816798843313,418.6225595238095,0.09757756152824815,-0.05730433320540773,-0.054478591788023334
SCHRODERS GREENCOAT LLP,OC346088,,2.0263619150409014,2.0263619150409014,0.16785133798813878,20.60820070990454,10.81067852691701,13.0,4.48863636973214,556.7087191011236,0.27763637840903743,-0.1705014129243846,-0.336963306451215
GO KARTING FOR FUN LIMITED,05030696,93,-0.39626406569218403,-0.39626406569218403,0.34748899057600985,-14.303994060286723,10.987171448502599,18.0,6.893656354602635,59.95025253549696,0.2552511519139089,0.6801640877229789,0.202585835419486
THE APPOINTMENT GROUP LIMITED,03228538,79,-0.06338385669736747,-0.06338385669736747,0.3387710979534678,-11.866782068980402,10.614057078787942,26.0,5.736572297479192,131.3,0.10324154861772072,0.25583596845919576,0.10909308264599885
IQSA SERVICES LIMITED,09857188,68,-0.07805750037241174,-0.07805750037241174,0.12661498708010335,-0.32125983894966126,10.878405618857906,7.0,6.480044561926653,81.31748466257669,0.13398297416800875,1.1286412269324013,0.10747254641891905
ORIGINAL ADDITIONS (BEAUTY PRODUCTS) LIMITED,05094961,46,0.27991039331026324,0.27991039331026324,0.06981268519446854,1.414113604220317,10.907202487842017,18.0,4.276666119016055,757.8885694444444,0.09414576541662578,0.03327803765970505,-0.013078490304936963
APTUS UTILITIES LIMITED,07209034,43,-0.36978266364944307,-0.36978266364944307,0.08828601357450228,-3.7152615848231694,11.02567557014961,12.0,5.71042701737487,203.41506622516556,0.1352724063351105,0.13019704661392373,-0.0011947434081804043
H.O.B. HOUSE OF BRANDS UK LIMITED,02192055,46,0.2665113804159758,0.2665113804159758,0.05473886431099978,1.0652194763951406,11.184834326620322,35.0,4.6443908991413725,692.593625,0.1074434562630493,0.3430400264219373,0.02404909680799279
LOGISTEED UK LIMITED,02458961,52,0.001035001881821626,0.001035001881821626,0.12884907343848828,-4.55346134910086,10.532902979767153,32.0,6.736966958001855,47.53306322100134,-0.05393329068405306,0.14986012841108254,0.0570842639022104
FUSION WEALTH LIMITED,07469060,64,-1.270568746548868,-1.270568746548868,0.08438759581556814,-10.325624689955289,10.667116495634444,12.0,,,0.3530811398667961,0.914694904205519,0.05460576504100967
IQSA (ATHENA) LIMITED,10037481,68,0.5949367088607594,0.5949367088607594,0.01499193471866401,0.27351941195759377,10.649132302053827,6.0,,,-0.023130515289945364,-0.054201054462019504,-0.0015265739717963845
CH4 GAS UTILITY AND MAINTENANCE SERVICES LIMITED,07541243,71,-1.3032045289836045,-1.3032045289836045,0.04113802899228112,-5.710057208830345,11.148094162475898,11.0,6.645090969505644,90.28787646293887,0.2170076437471835,,0.38784093820627596
BENCHMARK CAPITAL LIMITED,09404621,64,-1.3539227166276346,-1.3538505560127176,0.0800093687785455,-10.292358734493797,10.661837096341706,7.0,6.07993319509559,97.70022883295195,-0.18045600321468125,,0.13049670826593657
STRATA PRODUCTS LIMITED,02117372,20,2.797112462006079,2.797112462006079,0.06010641942040238,13.342572620314527,10.687137923270706,35.0,5.4510384535657,187.93562231759657,0.1132796742291664,0.16724663055382494,0.007957440343013926
APAX PARTNERS UK LTD,01342446,64,0.36472196969574205,0.36472196969574205,0.09035640658247646,0.8760687365007638,10.620779049057854,45.0,4.812184355372417,333.15061788617885,0.16890605756580768,0.2098842357778088,0.00887353525906183
CTV OUTSIDE BROADCASTS LIMITED,05401804,59,-0.9563789868667918,-0.9563789868667918,0.0960706560922855,-9.20788114737642,10.700634323114558,17.0,5.075173815233827,277.4,0.05008735780518214,-0.06442945674661815,-0.039772395223881554
COOPER & TURNER LIMITED,04021697,25,-0.04707012487992315,-0.04707012487992315,0.052234125291653076,0.43223171256787374,10.593103505644756,22.0,5.231108616854587,213.14973262032086,0.17590094393526834,0.5603908281392114,0.029879552394533063
DISGUISE SYSTEMS LIMITED,09908649,82,11.894277228600556,4.030904718277599,0.011866604198242797,13.313755867741406,10.728215123753372,7.0,0.7904588065059048,10679.730086666663,0.2490441190580408,,0.15522913958180581
ZENTIA LIMITED,00207732,23,-0.7746080699049087,-0.7746080699049087,0.14140863497601397,-10.4930045869677,10.91567011320585,94.94999999999987,5.209486152841421,300.72131147540983,-0.09655728913971606,0.0019349893454123634,0.037737189176737546
ATTEWELL LIMITED,00743760,32,1.009393506228303,1.009393506228303,0.14898536615047614,7.959137198513677,10.400285243317475,60.0,4.605170185988092,328.69,-0.06887684107988001,-0.23962475975164121,-0.12459258846196125
4NET TECHNOLOGIES LTD,05448638,61,-0.14832189443113705,-0.14832189443113705,0.10914889142613397,-3.0851261792258153,10.516228963690269,17.0,4.74493212836325,320.9536869565217,0.11668835908067354,0.30796886941911494,0.041224919637554605
EA TECHNOLOGY LIMITED,02566313,71,4.503685503685504,4.030904718277599,0.0625897067869592,7.777289660513705,9.878579916829944,32.0,5.327876168789581,94.69902912621359,-0.0528337125334174,-0.12586235395062095,-0.017033953810653826
BUILDING ENGINEERING SOLUTIONS LIMITED,04483839,43,0.11091562989275176,0.11091562989275176,0.056490823709525365,7.670163221158497,11.51205921988827,20.0,4.912654885736052,734.6574485294118,0.3301521806634564,0.3950607753298667,0.007523934374225112
NONWOVENN LTD,10052668,70,-0.460444424762149,-0.460444424762149,0.4244858621629939,-24.48933411631666,10.258116279399891,6.0,5.356586274672012,134.49540094339622,0.035757804451387765,0.2751798280578399,0.1970161535123093
COUCHBASE LIMITED,08051754,63,0.2564151598002659,0.2564151598002659,0.04694009364918941,-0.08004346600403514,10.490802244965648,10.0,5.3230099791384085,175.5268926829268,0.2607431960318911,0.09107390995290898,-0.025480376188414394
TELETRAC NAVMAN (UK) LTD,02292714,74,0.35522692503824577,0.35522692503824577,0.2116247949581283,7.7918272612089385,10.743588146052236,34.0,5.181783550292085,260.29213483146066,-0.027444198526530128,-0.0990627734774856,-0.05458653808400327
SIGMA COMPONENTS HOLDINGS LIMITED,10010945,64,1.7067635043123015,1.7067635043123015,0.08299740044456165,5.927688854188613,10.186521338423402,6.0,5.905361848054571,72.3242506811989,-0.18336142158289903,-0.38433069621888394,-0.10186865000193686
A&M ENERGY GROUP LIMITED,09586545,43,0.6030076954906115,0.6030076954906115,0.09218089245653066,1.3708520494794874,10.380380582765333,7.0,5.272999558563747,165.2370358974359,-0.039661112097666096,-0.1433695318136885,-0.03769660257287838
"AUCTANE, LIMITED",03870530,62,2.7288253746950155,2.7288253746950155,0.06574997135327146,17.506038317683547,10.683614859597412,23.0,5.225746673713202,234.59677419354838,0.06906197398111025,,0.31773104267183894
IQSA (WESTBOURNE) LIMITED,08189672,55,0.41330645161290325,0.41330645161290325,0.014400185808849147,0.1938236286477737,10.447090095816057,10.0,,,0.057057856223101444,-0.033274641917997894,-0.004425683473093106
RENOLD POWER TRANSMISSION LIMITED,00182382,25,0.7292161520190024,0.7292161520190024,0.170601901880268,8.573612628874608,10.519105530586836,94.94999999999987,5.43372200355424,161.64192139737992,-0.1109737725916563,-0.08821577630791577,0.012458393907602838
PULLMAN FLEET SOLUTIONS LIMITED,11057057,45,4.031578947368421,4.030904718277599,0.008283776006696778,4.2858909947253405,10.956771179117867,5.0,5.993961427306569,142.99501246882792,-0.04156289755226561,,0.01674390897357789
DEPT PERSONALISED CONTENT LIMITED,05412266,62,1.0658657129239828,1.0658657129239828,0.1407816584606965,-1.0988449411579366,9.884722026264718,17.0,4.882801922586371,148.69840151515152,0.17282982475321984,0.31956547290079196,0.04193585158741678
APPLIED UK HOLDINGS I LIMITED,08643705,62,0.05584795321637427,0.05584795321637427,0.10265337975747389,-2.0006670977834595,10.41379304105523,9.0,5.7745515455444085,103.46583850931677,0.1135827887530323,-0.08153081019195918,-0.08030276713799157
SINQ POWER LIMITED,09284085,35,-1.0132463331048662,-1.0132463331048662,0.14885021118570058,-15.047343351854684,10.799759233696244,8.0,0.7904588065059048,10679.730086666663,0.2757944843869815,0.2796790527330577,0.0013514295570886403
BENIFEX LIMITED,04768546,62,1.642273794801449,1.642273794801449,0.1117717017876207,8.911399943477445,10.506803155804635,19.0,6.126869184114185,79.83276200873362,0.43534880609983606,0.39748321123230723,-0.009333953262529185
I.F.P. FOREST AND PAPER PRODUCTS (UK) LIMITED,00743374,17,-0.8283973773524527,-0.8283973773524527,0.030030533688242128,-2.311316440711099,10.951231509138987,60.0,3.091042453358316,2592.0103636363638,0.23566961276851406,0.25018758640391003,0.0010340988651646212
BERKELEY RESEARCH GROUP (UK) LIMITED,07245710,70,1.0018143741725953,1.0018143741725953,0.08038233990625387,3.5926848496365653,10.31662336542026,12.0,4.442651256490317,355.6588941176471,0.12420222973541928,,0.1524796580275406
LEXINGTON ADVISORS UK LIMITED,04293615,64,2.7024786054585896,2.7024786054585896,0.40757196688944153,14.038708148687062,9.898839014806812,21.0,2.995732273553991,995.3622499999999,0.02713882944724122,0.05114374088725904,0.027290271381789577
SEDGWICK REPAIR SOLUTIONS UK LIMITED,03446439,66,0.41922388059701493,0.41922388059701493,0.4001242176675744,-10.577057725152683,9.948986592607346,25.0,4.48863636973214,235.17977528089887,0.32357588251288405,0.5205977826330066,0.13624917612553383
THINKIT SOLUTIONS LIMITED,06440430,62,0.39979338842975204,0.39979338842975204,0.09960128617363344,3.604792796191568,10.568106649481535,15.0,,,0.35307897409521827,0.1068937684364919,-0.08233383969508397
G.A.H. (REFRIGERATION) LIMITED,02778816,33,0.5275316012231107,0.5275316012231107,0.18450353153129204,0.535968370569978,10.223313832187912,29.0,5.176149732573829,155.58062711864406,0.15245530442799016,0.2738312408116632,0.047875041254182016
HL DISPLAY (UK) LIMITED,02187037,46,1.0542372881355933,1.0542372881355933,0.02953347126743643,1.2322175100699866,10.30781868460309,35.0,4.007333185232471,544.8363636363637,0.07070346470901434,-0.10729569298013819,-0.02142298635759941
BFF NONWOVENS LIMITED,04573423,13,-0.4462952315023103,-0.4462952315023103,0.5232870198483934,-32.76694210069424,9.894103307925905,20.0,4.574710978503383,204.25972164948453,0.026232954292930932,0.33847457512020274,0.2978703854357522
HEALTH & CARE MANAGEMENT LIMITED,04702271,86,-0.47559120664188537,-0.47559120664188537,0.15006793259197815,-10.168824813531737,9.887983737093844,19.0,4.976733742420574,135.80906896551724,0.0497771257604005,0.1407280412510865,0.0331091434534153
KENT RENEWABLE ENERGY LIMITED,07230395,35,-0.8100689604419501,-0.8100689604419501,0.4075917943186986,-33.84385573578788,9.980602517010636,12.0,0.7904588065059048,10679.730086666663,-0.13328994257504911,-0.06249602015716205,0.08553862259636402
BANNER LIMITED,07464584,46,-0.534400239512366,-0.534400239512366,0.09432076080619639,-4.12818989548738,10.738717458630353,12.0,5.081404364984463,286.37813664596274,0.00610849083711873,0.7090569710472434,0.07507779015809313
ASSALA ENERGY UK LIMITED,10549881,91,0.7366141732283464,0.7366141732283464,0.06059304849829433,5.505677714864728,10.643494463748558,5.0,3.9512437185814275,806.1346153846154,0.02355672197707137,-0.3991361449807088,-0.2797502619767515
OAK HILL ADVISORS (U.K. SERVICES) LIMITED,05477617,66,0.41789695655709147,0.41789695655709147,0.3835558716829899,5.663834208271207,10.333642216319422,17.0,3.4657359027997265,960.9345625,0.06493423783633068,0.025711496819432078,-0.04570503160131972
DAWSONGROUP TEMPERATURE CONTROL SOLUTIONS LIMITED,01615021,77,0.1532932032026182,0.1532932032026182,0.4799450241220689,4.5958397687972665,10.481560525250607,40.0,4.836281906951478,282.95238095238096,0.08985335184951193,0.043270641477583416,-0.06720286448037832
KENNELPAK LIMITED,01129627,46,0.4272589052730425,0.4272589052730425,0.0240327203080594,0.7194131764778015,10.429796813703875,49.0,5.583496308781699,127.2686879699248,0.09301273027310497,0.2132580998103859,0.006460809321805084
BARLEY PUB COMPANY LIMITED,06457362,56,-1.2330469749588742,-1.2330469749588742,0.19123687016096613,-23.801041284411664,10.954606336009089,15.0,6.881411303642535,58.74435318275154,-0.03983532429437653,0.24551811856545824,0.10362586734528495
OFFSITE ARCHIVE STORAGE AND INTEGRATED SERVICES (UK) LIMITED,06472486,82,-0.157421913165351,-0.157421913165351,0.444985478702227,-13.034776087823108,10.331470813248215,14.0,5.43372200355424,133.987807860262,0.22597738427270087,0.699012058794303,0.2777979680988285
MOTOR REPAIR NETWORK LTD,07669533,82,-0.1326485257702967,-0.1326485257702967,0.009571256199570182,0.969069269739435,12.13819550138792,11.0,5.062595033026967,1182.753493670886,0.6683060978927662,0.3986949522967025,-0.006670280967892557
INDEPENDENT GROWTH FINANCE LIMITED,10077673,70,2.4929407537846693,2.4929407537846693,0.39300694512333134,20.24140565703536,9.570897789351639,6.0,3.784189633918261,325.9383181818182,0.15274233550734562,0.7700557575505358,0.28445537390669984
DEPT MARKETING TECHNOLOGY LONDON LIMITED,08782065,82,-0.4810982473617136,-0.4810982473617136,0.127006463212188,-8.236800401136058,10.091555359632054,9.0,4.955827057601261,169.98807746478874,0.13745113291357924,0.11906497122068616,-0.006363539453268452
ORION ELECTROTECH LIMITED,03416911,82,-0.4559061091223355,-0.4559061091223355,0.09179327859398145,-4.7883703810573115,10.47365154065575,25.0,4.290459441148391,484.53617808219184,-0.0390597158573982,0.009030979626569069,0.012509090857829655
HERITAGE SOMERFIELD GROUP LTD,02410892,22,-0.09526475216272692,-0.09526475216272692,0.18301095824175956,-2.7338123295519487,10.317227892933271,33.0,5.225746673713202,162.6305752688172,0.26234054654258054,0.23387116849879663,-0.012962493535865732
APPLIED SYSTEMS EUROPE LIMITED,03764705,62,6.509090909090909,4.030904718277599,0.01753546947234178,10.477691576724835,10.353447900530844,23.0,5.697093486505405,105.25167785234899,0.16323588221301732,-0.38504427618651316,-0.10114772418450571
IQSA (HERMES) LIMITED,10037473,68,1.3731884057971016,1.3731884057971016,0.013452914798206279,0.5304781584851654,9.92896034850916,6.0,,,-0.1539252471871989,-0.22459405729377535,-0.004023615874285898
FLENDER LIMITED,11053384,28,0.6437810945273632,0.6437810945273632,0.12628801206333248,0.3985625662398934,9.675080171546819,5.0,3.5263605246161616,468.11764705882354,0.05625569050738144,0.2815362499214875,0.05557869768453787
THRIVE OPERATIONS LIMITED,02698057,62,0.43553513529860294,0.43553513529860294,0.12372214000905885,-2.539007004610769,9.836750242499676,30.0,4.189654742026425,283.46693939393936,0.0034947158004270396,0.2287795155974679,0.05633596514226184
IMS EURO LIMITED,04247118,46,1.0395562972644947,1.0395562972644947,0.11435541622793145,2.332908046676711,9.87725332476747,21.0,4.30406509320417,263.2721351351351,0.10945263505092417,0.20093905171829163,0.024194122445802324
IGF BUSINESS CREDIT LIMITED,10078965,64,2.4174286859671734,2.4174286859671734,0.37127387040633647,14.380647984695976,9.400993045112331,6.0,,,0.7249462521455412,,0.38784093820627596
MOVEERO LIMITED,00751186,28,-3.4362850971922247,-1.3538505560127176,0.010206331011374659,-4.485857972113135,10.72247411793522,59.0,5.337538079701318,218.09615384615384,0.22842117098117942,,0.3049513457220644
INVESTINDUSTRIAL SERVICES LIMITED,07870170,64,4.656548649584487,4.030904718277599,0.06707237622462704,17.532396426277753,9.936333325406789,11.0,3.4657359027997265,645.86946875,0.14643919118619886,-0.15131111137371356,-0.09825745260569403
OXFORD INTERNATIONAL SCHOOL LIMITED,10519759,85,12.109811560276254,4.030904718277599,0.01841766451002407,12.592112668015657,9.833492411087258,6.0,4.787491742782046,155.39972500000002,0.7319537980637749,-0.2420925677304,-0.20136577598124386
SCX SPECIAL PROJECTS LIMITED,07434072,28,0.3445991123331867,0.3445991123331867,0.1899097717613564,-4.816237728030756,9.547544340816065,12.0,4.248495242049359,200.1464,-0.15388850280196764,-0.11555358991834064,0.02363914627109684
"SEARCHLIGHT CAPITAL PARTNERS UK, LLP",OC355364,,7.126327146430996,4.030904718277599,0.07086245296995927,29.637652112755475,9.888274823522293,12.0,3.4011973816621555,656.6016,0.11895068193146852,-0.34502268940019,-0.2824591977107619
D'OVERBROECK'S LIMITED,01501239,85,1.701316026239984,1.701316026239984,0.08405014682455116,8.892821911638858,10.057928276010946,42.0,5.429345628954441,102.36886842105262,0.08453284797884164,0.18392710004180146,0.019441339743872785
M GROUP WATER (MEICA MAINTENANCE & PROJECTS) LIMITED,03353499,74,0.659606656580938,0.659606656580938,0.11215428991572875,2.4034412753420846,9.780245895678089,25.0,5.3230099791384085,86.24878048780488,0.017693074259932162,0.3462757544283239,0.06370758170013677
HANMERE POLYTHENE LIMITED,00876107,22,0.48485314572025523,0.48485314572025523,0.10636925959305073,5.244287755235454,10.303199274949446,56.0,4.762173934797756,254.93926495726495,0.1511524723961728,0.0657604764825861,-0.027671184053831746
MOOREPAY LIMITED,00891686,63,0.06634056863344542,0.06634056863344542,0.29785102895647425,-5.485256163029339,9.997160028398763,56.0,5.298317366548036,109.82,0.10889375598513551,0.4113608041042782,0.1533886500143337
MEDALLIA LIMITED,07982374,63,-0.2527651858567543,-0.2527651858567543,0.11027573933734579,-0.6049532301254836,10.819998260213833,10.0,5.318119993844216,245.15196078431373,0.22293014802197653,0.3282234341311663,0.024201832125545622
GEORGE WALKER TRANSPORT LIMITED,01398136,49,-0.3322253811135741,-0.3322253811135741,0.14650504214629578,-5.422384997452877,10.156726849290719,44.0,5.081404364984463,160.0237888198758,0.04930638331665893,0.5230795202112799,0.09859883580815004
HGF BUSINESS SERVICES LIMITED,07200550,69,-0.5869680266403954,-0.5869680266403954,0.011514287040157648,-0.7291947560784117,9.968041854799177,12.0,5.87493073085203,59.926039325842694,0.044698891761348,0.024823337998373995,-0.0006830053032129586
TEN10 SOLUTIONS LIMITED,06326413,62,0.3788156288156288,0.3788156288156288,0.13286826735885787,0.6000979728177508,10.112775557559896,15.0,5.3981627015177525,111.56561085972851,-0.0026212829199285803,0.04968542500277029,0.018889472536358004
EXIDE TECHNOLOGIES (TRANSPORTATION) LIMITED,02316604,45,0.17787114845938376,0.17787114845938376,0.024017761033369216,0.35514899090992313,10.299844641613564,34.0,2.3978952727983707,2702.5454545454545,0.05072558601237587,-0.1505768451398718,-0.021442105513631994
